path,label,label_id
/content/khana/khana/masala dosa/486ecb0c0cbcc44b14575e5d22e9fcc6,masala dosa,41
/content/khana/khana/falooda/51848fa234358386a003dba476ed37d5,falooda,23
/content/khana/khana/steamed momo/ayzordwidcvjsutdamlu,steamed momo,75
/content/khana/khana/palak paneer/oa59cbg7l1pywutmq6ip,palak paneer,52
/content/khana/khana/margherita pizza/lzzv1ywxvxwfj4cjiyqe,margherita pizza,40
/content/khana/khana/anda curry/kr2dbaqjldexrzury6ui,anda curry,5
/content/khana/khana/idli/ytuzplt2nnls3qyrvssn,idli,34
/content/khana/khana/chicken wings/jvwpexz6octmlht50nsu,chicken wings,16
/content/khana/khana/aloo gobi/hceciygdpvo3tnmypy3b,aloo gobi,0
/content/khana/khana/rasgulla/ppzdszoexnzximx7m0t2,rasgulla,66
/content/khana/khana/sev puri/dg2v76q6at1diyqvqqzq,sev puri,73
/content/khana/khana/uttapam/e1186dd1770693273e3cefe9a08e781d,uttapam,78
/content/khana/khana/samosa/tncwyaiqhdqh3h2gnasw,samosa,70
/content/khana/khana/kulfi/u3ouggwtgiwbobkjsw9h,kulfi,39
/content/khana/khana/masala papad/qm3lzwwhafrmpkgjiuks,masala papad,42
/content/khana/khana/anda curry/v3iugy2qcmnvnegnwzps,anda curry,5
/content/khana/khana/thali/zfs15r8tjzgmm4v2azld,thali,76
/content/khana/khana/vada pav/tmq5ycpcy8omjxgvwts5,vada pav,79
/content/khana/khana/chole bhature/dv5dckdlibqzd0nhp2ao,chole bhature,19
/content/khana/khana/paneer masala/jw3p627mclpqvxgprpdk,paneer masala,53
/content/khana/khana/biryani/jrpzqrm9o5m0l3uhrlpk,biryani,10
/content/khana/khana/biryani/sujmpjegr83mirqasomf,biryani,10
/content/khana/khana/paneer masala/fc4aacf4d3db9d2ccb187ff247bd764b,paneer masala,53
/content/khana/khana/garlic naan/ochzcr6ff8lurb1q64hu,garlic naan,27
/content/khana/khana/medu vada/h1fn06ooc4ivsh7j3n27,medu vada,43
/content/khana/khana/dhokla/hb2rm2otodjijtrvx6zd,dhokla,22
/content/khana/khana/thali/qsnfylve7h2nvgjmumnu,thali,76
/content/khana/khana/uttapam/ynkqhzghh11a0iy19aaz,uttapam,78
/content/khana/khana/palak paneer/kbzl3b8uoqmfoinzugu6,palak paneer,52
/content/khana/khana/set dosa/veiiny1itmdinvpcaeum,set dosa,72
/content/khana/khana/garlic bread/p07lpmebto6yemjcdhyq,garlic bread,26
/content/khana/khana/kulfi/q2ovtyl3tq3s3rmbp35v,kulfi,39
/content/khana/khana/sev puri/c453c89ae15aeaa950aefd76f157d543,sev puri,73
/content/khana/khana/dabeli/gaxcmnbwp1vf68kjqdmk,dabeli,20
/content/khana/khana/margherita pizza/56021ef4aa00afb7201998aed28ebf00,margherita pizza,40
/content/khana/khana/thali/j5g86fnpi3nunhxwi10g,thali,76
/content/khana/khana/poha/yqnfaj45h3edk6qp2gzi,poha,62
/content/khana/khana/aloo mutter/tx2uan9ziow0eao3ll3v,aloo mutter,2
/content/khana/khana/margherita pizza/yktj2zt56sdxmxnae0xi,margherita pizza,40
/content/khana/khana/pav bhaji/84e3a37619ceaf82e645b4c2e9151b44,pav bhaji,59
/content/khana/khana/seekh kebab/aba32c35a0f21af817a479eb5a153771,seekh kebab,71
/content/khana/khana/uttapam/niomjlgxekva7k1zudlu,uttapam,78
/content/khana/khana/paneer pizza/gxhgxzrjohqczyphu6l6,paneer pizza,54
/content/khana/khana/paneer masala/ckqepmpy5o13gfgxxlqs,paneer masala,53
/content/khana/khana/sabudana vada/nzfzmlybni4j5jvddidt,sabudana vada,69
/content/khana/khana/rasgulla/e7d9d6e00b12d1c40163da6a5ea8b581,rasgulla,66
/content/khana/khana/falooda/5754c571468d9ad902e85345cd4531d5,falooda,23
/content/khana/khana/garlic naan/klcejim9nzs5lgvgkagj,garlic naan,27
/content/khana/khana/jalebi/rozsv4dmp7ybeownncta,jalebi,35
/content/khana/khana/garlic bread/kqu33le1nigtx2nrwie8,garlic bread,26
/content/khana/khana/biryani/d5fhv3erh1byp0wbidkj,biryani,10
/content/khana/khana/paneer pizza/cfaucgrw83mt0dapchw9,paneer pizza,54
/content/khana/khana/seekh kebab/x8y2wpueas011epzzggu,seekh kebab,71
/content/khana/khana/jalebi/stc4crv2hqifadgynwdb,jalebi,35
/content/khana/khana/masala dosa/s4buqg9q60qmx0ygfljb,masala dosa,41
/content/khana/khana/aloo paratha/ymuwaayqeyxeld0y3szj,aloo paratha,3
/content/khana/khana/poha/ao19enqob6oycv0nrin0,poha,62
/content/khana/khana/grilled sandwich/qgaqz14owtfcqz6f6xdm,grilled sandwich,29
/content/khana/khana/poha/qij0cosyg7gia8rbd22o,poha,62
/content/khana/khana/aloo paratha/erwisy6wuhwswyijbmma,aloo paratha,3
/content/khana/khana/thali/hf1ibwosj5inixjiblpn,thali,76
/content/khana/khana/masala dosa/mv0jqnejaada0zrii4xl,masala dosa,41
/content/khana/khana/seekh kebab/vu5xacocvyr3t56awoxr,seekh kebab,71
/content/khana/khana/chicken pizza/pqyodvubspzwmx6ebs34,chicken pizza,15
/content/khana/khana/masala papad/3b8398bf1070a8b198310767e46c8630,masala papad,42
/content/khana/khana/pav bhaji/mpjtdwihausbsayqbweb,pav bhaji,59
/content/khana/khana/vada pav/lzycwis0dzojp8vlorsk,vada pav,79
/content/khana/khana/biryani/scbpqogyzo1dodvpatas,biryani,10
/content/khana/khana/garlic naan/28c564de4f69b4ba731fbe43d54b5034,garlic naan,27
/content/khana/khana/rasgulla/3fe7596d6e56ccd9865a6ecb6df80224,rasgulla,66
/content/khana/khana/pav bhaji/oladhfuudxbmghxyoabi,pav bhaji,59
/content/khana/khana/uttapam/c31a54e88c23ccb5d192b8b79376d1d8,uttapam,78
/content/khana/khana/pani puri/bdec5ab323345103fddb11605a221208,pani puri,55
/content/khana/khana/gajar ka halwa/sjfyhhaajhkqn84snk5c,gajar ka halwa,25
/content/khana/khana/grilled sandwich/qfg4n8k10scu5hngy2zb,grilled sandwich,29
/content/khana/khana/biryani/iits7fjcissdemdm3tgh,biryani,10
/content/khana/khana/uttapam/b8oek91ihmapewthqmaw,uttapam,78
/content/khana/khana/paneer pizza/6f172e8cadd2291191804502ad9f076b,paneer pizza,54
/content/khana/khana/seekh kebab/4b85c69e8114cdbb1725f3c9a51affa4,seekh kebab,71
/content/khana/khana/grilled sandwich/af6a1f1d546edeac2e074a68453aa535,grilled sandwich,29
/content/khana/khana/margherita pizza/pph4jouqrdgessaquxsd,margherita pizza,40
/content/khana/khana/garlic naan/dawoasjh66hfp1l10rz5,garlic naan,27
/content/khana/khana/uttapam/0d514b2f7d0114809bf9634cfbda5ca6,uttapam,78
/content/khana/khana/paneer masala/j0mgcfhii4k9k8fcpirh,paneer masala,53
/content/khana/khana/chicken pizza/viwtnyq2xwwdbs8mqli1,chicken pizza,15
/content/khana/khana/chana masala/zabefhue3j86jfiocmc8,chana masala,13
/content/khana/khana/fish curry/fobm2ijysklgp0glwad3,fish curry,24
/content/khana/khana/grilled sandwich/edb80c6ac50277bb657abb8747997141,grilled sandwich,29
/content/khana/khana/misal pav/pqip7ochhozdkhaztg2c,misal pav,44
/content/khana/khana/chicken wings/w48pzocsscqijtj3kjnb,chicken wings,16
/content/khana/khana/garlic naan/fqa5guwquwbdpfl2vnxi,garlic naan,27
/content/khana/khana/pongal/tk5lrcmtgv4wusjlg5ax,pongal,63
/content/khana/khana/poha/cbqrtbzwlcxtewh1sxh3,poha,62
/content/khana/khana/chicken pizza/nhwc6hjpk0nvvjlej1en,chicken pizza,15
/content/khana/khana/grilled sandwich/acf4b0521126feb7ad80d957cb1800c1,grilled sandwich,29
/content/khana/khana/chaas/i6l4kcsua9xq0spsava3,chaas,12
/content/khana/khana/sabudana khichdi/ksokprdgnnl9vmfc2ynt,sabudana khichdi,68
/content/khana/khana/paneer pizza/zvszyp3geebc5szdclvu,paneer pizza,54
/content/khana/khana/garlic bread/5abe8908ed529cc4d268048b032d321e,garlic bread,26
/content/khana/khana/uttapam/rc5uhdtqaml0ips1ptgm,uttapam,78
/content/khana/khana/dhokla/r72zer3equgq9je0zq3e,dhokla,22
/content/khana/khana/masala dosa/yjquq2uvkoettvlflhd3,masala dosa,41
/content/khana/khana/kheer/cyl1319prcel96pismnn,kheer,38
/content/khana/khana/margherita pizza/wqdr29siulwdjtro1cdd,margherita pizza,40
/content/khana/khana/grilled sandwich/scyweyfbpccbddbdhhcy,grilled sandwich,29
/content/khana/khana/garlic bread/d2wrv1z2lnwoy74zrz7e,garlic bread,26
/content/khana/khana/garlic bread/urgtty0xs5tazhqg5stb,garlic bread,26
/content/khana/khana/garlic naan/fae1ux2sclkiwwqmavzi,garlic naan,27
/content/khana/khana/uttapam/glsssyfl6ptcqivv9jsh,uttapam,78
/content/khana/khana/grilled sandwich/k4bdvpckpoqtc1ziycel,grilled sandwich,29
/content/khana/khana/biryani/fh1pqhrqhilxmeuberby,biryani,10
/content/khana/khana/vada pav/ejyus0cm0dmcomtb2wqt,vada pav,79
/content/khana/khana/uttapam/kefou5vbkio5rnvk715w,uttapam,78
/content/khana/khana/garlic bread/plzax3vbnkxh4nydsslf,garlic bread,26
/content/khana/khana/paneer masala/yveeyssgkcrsshcdaowh,paneer masala,53
/content/khana/khana/aloo gobi/pyi2luu3fvni6wkxpnjt,aloo gobi,0
/content/khana/khana/chicken pizza/mcra70ubrblz5ojf4gn0,chicken pizza,15
/content/khana/khana/grilled sandwich/ln9bawuyb6hgfxq2fogz,grilled sandwich,29
/content/khana/khana/idli/lywieq5pu3pvvbvuotia,idli,34
/content/khana/khana/uttapam/9aec296aac2a403a572f9178835a313c,uttapam,78
/content/khana/khana/kaju katli/tk8buaicmu6s6sen8jkd,kaju katli,36
/content/khana/khana/falooda/rt24hg0ogbvbvocbfyrk,falooda,23
/content/khana/khana/biryani/muvehhtuneplkeu0hrpf,biryani,10
/content/khana/khana/chana masala/mmkm1sj06xw0fhhfuvk0,chana masala,13
/content/khana/khana/banana chips/sspjuzd6zqiwl44kugcg,banana chips,7
/content/khana/khana/aloo paratha/u9kwqjcebraiy81n6ivp,aloo paratha,3
/content/khana/khana/chole bhature/dt4lqeyqce9zkdxw2t3z,chole bhature,19
/content/khana/khana/garlic naan/zzwirhlrtkmv0vulwl5p,garlic naan,27
/content/khana/khana/masala dosa/0fcf0a039e49af2c4d4a8dfa9d4f264c,masala dosa,41
/content/khana/khana/chana masala/axnpqqfmjqeyt92ktvox,chana masala,13
/content/khana/khana/fish curry/xbtchiqrxfhhkfh2kg6z,fish curry,24
/content/khana/khana/idli/ytjtavjegkdf6tcehjsc,idli,34
/content/khana/khana/chaas/h2phdwhdqp6zzif3swwe,chaas,12
/content/khana/khana/aloo paratha/jtrciff7vqvwlzfsnule,aloo paratha,3
/content/khana/khana/paneer pizza/jxdtr3t70yhtpuqu2dme,paneer pizza,54
/content/khana/khana/aloo paratha/czqgtb8zkguyte1y3ss0,aloo paratha,3
/content/khana/khana/chicken wings/vzihjwaanbfakd6mntbx,chicken wings,16
/content/khana/khana/paneer masala/szypqtcrhazxrl0kzevb,paneer masala,53
/content/khana/khana/kulfi/zcxeuszhraohwrwd897w,kulfi,39
/content/khana/khana/grilled sandwich/inbmwhzmofouzbnrzzx6,grilled sandwich,29
/content/khana/khana/masala dosa/488c4f0d7cb46bffa2f0e3a36a2147e6,masala dosa,41
/content/khana/khana/rasgulla/1f3a20fcc88ccf3ead9b5a5a6d83351b,rasgulla,66
/content/khana/khana/grilled sandwich/xxmg1v37vsqqmlgzasnq,grilled sandwich,29
/content/khana/khana/murukku/vo0qmvgq8x16vngboyg8,murukku,47
/content/khana/khana/idli/pac5b9qf1axheoaydywe,idli,34
/content/khana/khana/paneer pizza/tfrruaubggc27jndgfc8,paneer pizza,54
/content/khana/khana/garlic bread/zbp1feazcpr5txnd3z6n,garlic bread,26
/content/khana/khana/biryani/1e1dc17548d03ad73a7c45dbf4c3fc98,biryani,10
/content/khana/khana/paneer masala/qglzlgzbhtyrwrvctxod,paneer masala,53
/content/khana/khana/garlic naan/aihq7atgmre0wic53dnu,garlic naan,27
/content/khana/khana/chana masala/e1jxqnmgi6n6mwi2gi8c,chana masala,13
/content/khana/khana/samosa/m0giekeaucdegvromq7g,samosa,70
/content/khana/khana/grilled sandwich/38495f5bba44fd7852652d8eb7adb111,grilled sandwich,29
/content/khana/khana/seekh kebab/gqifpznjmasraon3ky9w,seekh kebab,71
/content/khana/khana/garlic naan/505e6dd3e81f2178367a103da4ec5a77,garlic naan,27
/content/khana/khana/ghevar/pr2n4yfholikqbffoiue,ghevar,28
/content/khana/khana/garlic naan/i0ntjpjaojk7crmigtq9,garlic naan,27
/content/khana/khana/paneer pizza/sl6bcedut43w6bpjwr9e,paneer pizza,54
/content/khana/khana/thali/sjxjosznrzbwvjmyc3z0,thali,76
/content/khana/khana/rasgulla/a1mbccdosemhfbzat2mw,rasgulla,66
/content/khana/khana/aloo paratha/ybyuuhmmnnwnjmra7jrw,aloo paratha,3
/content/khana/khana/uttapam/gxzoktcxyauytzg3bk68,uttapam,78
/content/khana/khana/medu vada/tbioz9m9qpkmzeisgfon,medu vada,43
/content/khana/khana/chole bhature/jxginowipixwwvdmtldj,chole bhature,19
/content/khana/khana/grilled sandwich/ryf6h5ykfzlafkg9nj3y,grilled sandwich,29
/content/khana/khana/samosa/c8asxjhvkjp87ogt2nq3,samosa,70
/content/khana/khana/kulfi/r7j9omnnhrzrwkjpmaqx,kulfi,39
/content/khana/khana/medu vada/ouj7b8u85powmvdxhy3t,medu vada,43
/content/khana/khana/ghevar/nktjcjqozt59pxzm4wkc,ghevar,28
/content/khana/khana/pav bhaji/il5mfmvlo27a9da5avtq,pav bhaji,59
/content/khana/khana/biryani/54e35ee22f3f4770a3c0374e889d1bc1,biryani,10
/content/khana/khana/thukpa/qlpvihaxvdkuvwgveksy,thukpa,77
/content/khana/khana/kheer/zkojpbwqwsd9yjkpku2k,kheer,38
/content/khana/khana/idli/db6208c8f5071d3a89d4b7318bc3e4c7,idli,34
/content/khana/khana/garlic bread/pmzg4gnjc6cayg20icp2,garlic bread,26
/content/khana/khana/garlic bread/pipponvcko8rwcrm6awq,garlic bread,26
/content/khana/khana/uttapam/b35cne2ck1tnhosoyn7k,uttapam,78
/content/khana/khana/chana masala/xcn16aruxolpfpekerjk,chana masala,13
/content/khana/khana/paneer masala/irpzv6hyt6rg4prcyuhc,paneer masala,53
/content/khana/khana/chole bhature/f5eeff33a03a569077cb3946ffa8236d,chole bhature,19
/content/khana/khana/phirni/vuwhfbf3tus6xkpanv6m,phirni,61
/content/khana/khana/grilled sandwich/fwmyuswgoz6gac4mty7h,grilled sandwich,29
/content/khana/khana/paneer masala/qxjp3ds7qukf7lnfrpsm,paneer masala,53
/content/khana/khana/garlic bread/kfl6nrw2vnq0pubgkevf,garlic bread,26
/content/khana/khana/aloo paratha/wqoi8cg1ykcsmmqorjh1,aloo paratha,3
/content/khana/khana/garlic bread/cppzxkplb9tex8fgesh4,garlic bread,26
/content/khana/khana/biryani/pfxguwolltutoozmvo0o,biryani,10
/content/khana/khana/masala dosa/blczwbvmw31a0ufa0bs7,masala dosa,41
/content/khana/khana/seekh kebab/d6rp6n4yxn9wif6ez9hm,seekh kebab,71
/content/khana/khana/set dosa/i8ucjuewfmedlu806uun,set dosa,72
/content/khana/khana/chapati/7844ac2b63f902a7dbd02072befef726,chapati,14
/content/khana/khana/biryani/x5ua4eb9bja8ljdtbzhy,biryani,10
/content/khana/khana/grilled sandwich/xwtjfizemaunur21jdwb,grilled sandwich,29
/content/khana/khana/uttapam/v6nqodx3cmlyfknzmd2p,uttapam,78
/content/khana/khana/papdi chaat/wmvmwa0bsgu3ytt6v9gv,papdi chaat,57
/content/khana/khana/jalebi/907c1360cf7c093513b2ac1d9b44eaa2,jalebi,35
/content/khana/khana/idli/jkqlbkbyiobwccxjetmj,idli,34
/content/khana/khana/thali/hmikleot8cdy4pwonhqu,thali,76
/content/khana/khana/dabeli/uvssrwvxzthyz1wzekv8,dabeli,20
/content/khana/khana/paneer masala/unov8jswtjgwiyxlkarl,paneer masala,53
/content/khana/khana/solkadhi/khtr8fbndalgcns0dyua,solkadhi,74
/content/khana/khana/garlic naan/owvgm7qtpz03ognxmht8,garlic naan,27
/content/khana/khana/masala dosa/j2ny612zvw7mqphmu4u9,masala dosa,41
/content/khana/khana/garlic naan/c2t3rrb9f03sa0eip5j6,garlic naan,27
/content/khana/khana/chicken pizza/e186fadba44cda89d20321db3a925cd3,chicken pizza,15
/content/khana/khana/garlic bread/ulskeb4h70qxx5xhae14,garlic bread,26
/content/khana/khana/chole bhature/hvbgbyqj7efpydsx5cbr,chole bhature,19
/content/khana/khana/rava dosa/bqffdztpn01m5altimfa,rava dosa,67
/content/khana/khana/idli/wztbny7cyfghhtdwmmrw,idli,34
/content/khana/khana/chana masala/hq0q4ri0bhtb7uqqjvn7,chana masala,13
/content/khana/khana/garlic naan/y2hmauprkekjmv3l0llp,garlic naan,27
/content/khana/khana/falooda/rbhpm15lcgnkmgp5t87b,falooda,23
/content/khana/khana/fish curry/tyl4672droy1yume5xca,fish curry,24
/content/khana/khana/poha/h1qjw7qpxhlwdxvmvfcy,poha,62
/content/khana/khana/biryani/dq76zk9djp1y9n1capme,biryani,10
/content/khana/khana/chicken wings/rmfmbnismb09yard9uc1,chicken wings,16
/content/khana/khana/falooda/elwa5vcam6akdq2ocgjf,falooda,23
/content/khana/khana/palak paneer/mjeeaci3f5r8lvseedjo,palak paneer,52
/content/khana/khana/pav bhaji/mhyx6e7yvqjpyyssdhlg,pav bhaji,59
/content/khana/khana/vada pav/bc3bd86cbc47e1d14fa33dc5389fe39a,vada pav,79
/content/khana/khana/falooda/nh2vskyrqqe51suaizfo,falooda,23
/content/khana/khana/kulfi/lv1ng8bvr4v10cm7izg1,kulfi,39
/content/khana/khana/aloo paratha/topnzd5svmyomaizwq8h,aloo paratha,3
/content/khana/khana/samosa/mzq48grzp2nysnkejdex,samosa,70
/content/khana/khana/sev puri/sdoo9uyxosdc6m4lzhrf,sev puri,73
/content/khana/khana/masala dosa/oguq9ko1vittz1qmudfd,masala dosa,41
/content/khana/khana/samosa/nnqjxz600vigbejzwbc2,samosa,70
/content/khana/khana/sabudana vada/xi9hdtteliaoiwsddwxk,sabudana vada,69
/content/khana/khana/grilled sandwich/1b603aabedc86e1fefa2b194d0eb2523,grilled sandwich,29
/content/khana/khana/idli/b0oguzatrolwcyz0arhs,idli,34
/content/khana/khana/chicken pizza/rk5fyp1grgzdtawys0xv,chicken pizza,15
/content/khana/khana/poha/nl3r9fvoaadegci3igir,poha,62
/content/khana/khana/modak/1a6efd9abba30e59fbc313bafddf320f,modak,45
/content/khana/khana/paneer masala/vw6ragucvihfi4bwhcyk,paneer masala,53
/content/khana/khana/seekh kebab/9830a581c0d074fca62fceb694807d67,seekh kebab,71
/content/khana/khana/dal khichdi/juj4pkt0umcrbsorxrxg,dal khichdi,21
/content/khana/khana/garlic bread/hfwuglubrdmxff0hzrm7,garlic bread,26
/content/khana/khana/biryani/ucpj4pnr8gbjgmmlpef4,biryani,10
/content/khana/khana/masala dosa/chmnvjoqzgopty7r5ss1,masala dosa,41
/content/khana/khana/idli/yjibuzfdn9q7vmlil5e1,idli,34
/content/khana/khana/margherita pizza/bgtvp3xisdgkevt3ekog,margherita pizza,40
/content/khana/khana/masala dosa/gjf0avabzkuaahdwhc3g,masala dosa,41
/content/khana/khana/aloo gobi/4a808b824ae0312b6d5b182e7c8f075b,aloo gobi,0
/content/khana/khana/biryani/pxe2ysprhtorkwjwoztx,biryani,10
/content/khana/khana/kulfi/i88xdbz6eoomtk0mmeig,kulfi,39
/content/khana/khana/masala dosa/oazws1j6emv9piymi3va,masala dosa,41
/content/khana/khana/aloo paratha/sryb0apywdufxqqvyfsj,aloo paratha,3
/content/khana/khana/garlic bread/h7pmrk7oyatudc2oqiee,garlic bread,26
/content/khana/khana/pav bhaji/nkqjed8kfoppffp8geeb,pav bhaji,59
/content/khana/khana/aloo gobi/b3yql3m1x0w58xndzfqe,aloo gobi,0
/content/khana/khana/gajar ka halwa/gqolmki2myhyokxajck6,gajar ka halwa,25
/content/khana/khana/vada pav/dn71rpxy9szeccbkzkgm,vada pav,79
/content/khana/khana/garlic naan/hemgf47xcamt0jgwjajc,garlic naan,27
/content/khana/khana/kulfi/swjuq5rqrgdasbvxgoey,kulfi,39
/content/khana/khana/hara bhara kabab/3d62c8d4e47952f258e0306a50514cde,hara bhara kabab,32
/content/khana/khana/grilled sandwich/bbjiqw5snx5trejxyow0,grilled sandwich,29
/content/khana/khana/dhokla/td8k4ehbwwdocpca0c6t,dhokla,22
/content/khana/khana/anda curry/w9zulhhomjav1rhcp4qo,anda curry,5
/content/khana/khana/gulab jamun/4faff6d8ffa00c2de091c109315c2672,gulab jamun,31
/content/khana/khana/masala papad/lazo2eohvelob7n5br0f,masala papad,42
/content/khana/khana/gulab jamun/pnyewx9r7lvzl02l3wlz,gulab jamun,31
/content/khana/khana/vada pav/ywnemffclycfzghxsayq,vada pav,79
/content/khana/khana/paneer masala/niidiosvcikeliikghbm,paneer masala,53
/content/khana/khana/aloo paratha/dsxidfpgzkzcxkjaatxu,aloo paratha,3
/content/khana/khana/biryani/fe604a6c5de3f7b1e17575ef50d835cd,biryani,10
/content/khana/khana/chana masala/hdxb3w0kyrerl3omnxib,chana masala,13
/content/khana/khana/garlic bread/hja6qu4xhziwwvplpdlg,garlic bread,26
/content/khana/khana/falooda/k1wmagfcntq6avhwnog0,falooda,23
/content/khana/khana/neer dosa/jklamaxcms3cttrrxdco,neer dosa,50
/content/khana/khana/chicken wings/312cd7eb01def1b73f9f54aeaf8e3e76,chicken wings,16
/content/khana/khana/garlic bread/sojxpyp3xdxcr0rn2yx6,garlic bread,26
/content/khana/khana/palak paneer/f4dad11735b1de766082e13b39ff5dba,palak paneer,52
/content/khana/khana/kheer/pbqhpvmtmp7dxfvfnabo,kheer,38
/content/khana/khana/seekh kebab/djnclwtduaprmjrlxybq,seekh kebab,71
/content/khana/khana/anda curry/ztlaxmih1rihd94k9oel,anda curry,5
/content/khana/khana/uttapam/qdslyqyoruuh15zq80lb,uttapam,78
/content/khana/khana/pav bhaji/gvgpto0nsfzs6wfleupg,pav bhaji,59
/content/khana/khana/masala dosa/slbhyxovabi6j62aup2h,masala dosa,41
/content/khana/khana/samosa/euwfubltk1tiuetbuqww,samosa,70
/content/khana/khana/paneer masala/c4xd0pfayvpr3ttrkkhr,paneer masala,53
/content/khana/khana/garlic bread/yzvazvaf2va0hgutyzcd,garlic bread,26
/content/khana/khana/gulab jamun/e69056059206923156a46b616a78c7df,gulab jamun,31
/content/khana/khana/thukpa/4a22894aef294624d29e5f9ce487c3ef,thukpa,77
/content/khana/khana/aloo paratha/rvfrujebkhrzjf3innhc,aloo paratha,3
/content/khana/khana/kulfi/iuxyxmby9lhwlokyvhdb,kulfi,39
/content/khana/khana/moong dal halwa/inpojf79rutgupkzuzhm,moong dal halwa,46
/content/khana/khana/paneer masala/72f7e3d3df4670331476d365849be5d4,paneer masala,53
/content/khana/khana/fish curry/dewrsilnjtnoqmhsyduf,fish curry,24
/content/khana/khana/biryani/j5wzaesiirsxwqbzd69h,biryani,10
/content/khana/khana/bhindi masala/umc2cdbl3llmnde1k810,bhindi masala,9
/content/khana/khana/pongal/xhcoiycdryhns2ppyumo,pongal,63
/content/khana/khana/paneer masala/dvyvpi37twzokjwn9phx,paneer masala,53
/content/khana/khana/garlic naan/fe274verjbvqnl6xtfye,garlic naan,27
/content/khana/khana/poha/p9zcwqylooeu8brlq9y4,poha,62
/content/khana/khana/pav bhaji/ridazctmktv9vibcyap8,pav bhaji,59
/content/khana/khana/aloo gobi/yw355lsgltntsnddvuvh,aloo gobi,0
/content/khana/khana/thali/nbu3bpeppne7rrulguoa,thali,76
/content/khana/khana/kulfi/motu88z5foce4bjktz7b,kulfi,39
/content/khana/khana/idli/cohd0x4rix1iofushfhy,idli,34
/content/khana/khana/masala dosa/m848afhwbjc0vqqc4cp0,masala dosa,41
/content/khana/khana/garlic naan/oxnfupz3m6mzv1geoqkz,garlic naan,27
/content/khana/khana/grilled sandwich/j7pz1js7oykyxeemrzej,grilled sandwich,29
/content/khana/khana/hara bhara kabab/fb132f89f6f4e436190b4626d2fba7ba,hara bhara kabab,32
/content/khana/khana/rasgulla/f2d2cs42pqgsnnqqt1i3,rasgulla,66
/content/khana/khana/margherita pizza/l2u7dqjiubh2jbth9n9e,margherita pizza,40
/content/khana/khana/pav bhaji/2c73e174113bda60da204f8575a74137,pav bhaji,59
/content/khana/khana/aloo paratha/80580419785a5227fd1969aa49f8ceb2,aloo paratha,3
/content/khana/khana/chicken pizza/8efe0dd8bbafd61057351962be7b63d4,chicken pizza,15
/content/khana/khana/set dosa/y1owfwsscblayfwyqzdj,set dosa,72
/content/khana/khana/masala dosa/mx9tgf1aj2b0ogc90eif,masala dosa,41
/content/khana/khana/garlic bread/jxmwlb3knowouf2nnnfj,garlic bread,26
/content/khana/khana/pav bhaji/sx3wiwliwtbjossdwlmj,pav bhaji,59
/content/khana/khana/vada pav/adb38e3b7ccfc303318449d9f55fc380,vada pav,79
/content/khana/khana/masala papad/zko7rtmylyqyscsidhcl,masala papad,42
/content/khana/khana/rajma chawal/azowiwjt9c4yf3krha5m,rajma chawal,65
/content/khana/khana/chicken pizza/faeb337ff001b96f7c8ae3ab05c3bcec,chicken pizza,15
/content/khana/khana/fish curry/cketsvhiy3ojshymjbbl,fish curry,24
/content/khana/khana/paneer masala/n38iumisxrywhu0qfzly,paneer masala,53
/content/khana/khana/paneer pizza/wavzd5dszkxsj5swmxfk,paneer pizza,54
/content/khana/khana/paneer masala/qxmqnqj76um21nl6s0em,paneer masala,53
/content/khana/khana/seekh kebab/qlmaqknmja6jnmvbs41l,seekh kebab,71
/content/khana/khana/biryani/ghk1hxxrvkofpp50zswa,biryani,10
/content/khana/khana/paneer masala/erzmgidriejaldobympt,paneer masala,53
/content/khana/khana/garlic naan/h5r6pwhz63ocomoachy6,garlic naan,27
/content/khana/khana/palak paneer/gmlrbkdi3nf40urtih1t,palak paneer,52
/content/khana/khana/garlic naan/hklmuzhnwzdzjeypgsxq,garlic naan,27
/content/khana/khana/palak paneer/limdmhrwtesg3sj4q2zm,palak paneer,52
/content/khana/khana/poha/hagusgfbj94mi2rsukjk,poha,62
/content/khana/khana/paneer masala/u6clesszumfzwjqm3jhr,paneer masala,53
/content/khana/khana/chicken wings/bmqadbxse6flqqvyl1fx,chicken wings,16
/content/khana/khana/garlic bread/n3uwmxss3zigqtb385qq,garlic bread,26
/content/khana/khana/jalebi/eswodmtev2ucbz9nplx4,jalebi,35
/content/khana/khana/pani puri/a1ggy9cotwg5ah1zzbma,pani puri,55
/content/khana/khana/steamed momo/hpwutmz4cpdwtv5ybe7q,steamed momo,75
/content/khana/khana/grilled sandwich/87c3b825c6ce65aecbc89174d1571614,grilled sandwich,29
/content/khana/khana/ghevar/a0f53a1b75c337276a9a6ca5a9ead5ea,ghevar,28
/content/khana/khana/margherita pizza/ctqbjzcg26ms3vh2rhy6,margherita pizza,40
/content/khana/khana/khakhra/ci8xieqot62w9m0pepvd,khakhra,37
/content/khana/khana/idli/dt7pvghkc2umuctnllat,idli,34
/content/khana/khana/biryani/wjnz0diwlqnv6o5ozt6q,biryani,10
/content/khana/khana/anda curry/todytihargas4ift4gyz,anda curry,5
/content/khana/khana/biryani/kdlf1li8aijbrsi1yuvp,biryani,10
/content/khana/khana/samosa/ad277db1b246000dd1323e3d5440024f,samosa,70
